ticker,type,exchange,start_date,end_date,trading_days,file_format,last_close,avg_close,avg_volume,avg_dollar_volume,source,gcs_available,gcs_file,file_size_bytes
BTZ,us_equity,US,2006-12-22,2025-10-17,4734.0,parquet,11.04,12.94,236645.0,3062769.0,local,False,,
BV,us_equity,US,2018-06-28,2025-10-17,1837.0,parquet,12.91,13.3,398582.0,5302830.0,local,False,,
BWIN,us_equity,US,2019-10-24,2025-10-17,1504.0,parquet,23.13,28.75,428686.0,12324215.0,local,False,,
BXMX,us_equity,US,2004-10-27,2025-10-17,5278.0,parquet,14.24,13.81,162642.0,2246038.0,local,False,,
C001.DE,international,DE,2024-06-17,2025-10-17,342.0,parquet,181.82,164.79,12410.0,2045177.0,local,False,,
C099.DE,international,DE,2019-02-21,2025-10-17,1669.0,parquet,29.24,23.58,2320.0,54712.0,local,False,,
CABO,us_equity,US,2015-06-11,2025-10-17,2605.0,parquet,163.95,913.03,60030.0,54809997.0,local,False,,
CANG,us_equity,US,2018-07-26,2025-10-17,1818.0,parquet,4.14,4.47,197622.0,884069.0,local,False,,
CBUJ.DE,international,DE,2022-06-09,2025-10-17,859.0,parquet,5.05,4.92,18331.0,90244.0,local,False,,
CBUS.DE,international,DE,2022-10-07,2025-10-17,773.0,parquet,4.64,4.85,58873.0,285458.0,local,False,,
CC,us_equity,US,2015-06-19,2025-10-17,2599.0,parquet,12.9,26.51,2213788.0,58695025.0,local,False,,
CCB,us_equity,US,2018-07-19,2025-10-17,1823.0,parquet,102.0,38.55,47363.0,1825982.0,local,False,,
CDLR,us_equity,US,2023-12-19,2025-10-17,459.0,parquet,18.95,21.55,75055.0,1617403.0,local,False,,
CDRE,us_equity,US,2021-11-04,2025-10-17,992.0,parquet,40.69,28.59,197257.0,5639509.0,local,False,,
CEBD.DE,international,DE,2023-11-22,2025-10-17,483.0,parquet,5.19,5.15,69760.0,359368.0,local,False,,
CENT,us_equity,US,1992-07-15,2025-10-17,8375.0,parquet,30.55,17.83,180116.0,3211063.0,local,False,,
CERT,us_equity,US,2020-12-11,2025-10-17,1218.0,parquet,11.97,19.42,990897.0,19245050.0,local,False,,
CG1G.DE,international,DE,2010-03-04,2025-10-17,3947.0,parquet,422.95,220.87,2099.0,463757.0,local,False,,
CHCO,us_equity,US,,,,csv,,,,,gcs,True,CHCO_full_history.csv,1015427.0
CHG.DE,international,DE,2023-08-29,2025-10-17,542.0,parquet,38.0,26.73,11332.0,302935.0,local,False,,
CII,us_equity,US,2004-05-26,2025-10-17,5384.0,parquet,22.98,16.35,109502.0,1790648.0,local,False,,
CIM,us_equity,US,2007-11-29,2025-10-17,4500.0,parquet,12.73,48.71,609292.0,29679363.0,local,False,,
CLMT,us_equity,US,2006-01-26,2025-10-17,4964.0,parquet,18.19,17.99,309159.0,5562460.0,local,False,,
CMBT,us_equity,US,2015-01-26,2025-10-17,2700.0,parquet,9.63,11.22,1094979.0,12288713.0,local,False,,
CMPO,us_equity,US,,,,csv,,,,,gcs,True,CMPO_full_history.csv,127603.0
CMPR,us_equity,US,2005-09-30,2025-10-17,5044.0,parquet,65.0,63.85,373596.0,23853269.0,local,False,,
CNMD,us_equity,US,1987-07-23,2025-10-17,9634.0,parquet,45.19,34.63,184524.0,6390473.0,local,False,,
COUR,us_equity,US,2021-03-31,2025-10-17,1144.0,parquet,10.03,16.9,1620405.0,27378698.0,local,True,COUR_full_history.csv,117031.0
CPX.L,international,L,2006-04-19,2025-10-17,4928.0,parquet,0.34,16.39,12125575.0,198746618.0,local,False,,
CRF,us_equity,US,1987-11-05,2025-10-17,9560.0,parquet,7.99,77.11,151119.0,11652810.0,local,False,,
CRI,us_equity,US,2003-10-28,2025-10-17,5529.0,parquet,29.69,59.37,730867.0,43393145.0,local,False,,
CRML,us_equity,US,2022-02-07,2025-10-17,928.0,parquet,20.86,8.83,1361874.0,12025598.0,local,False,,
CSR,us_equity,US,1997-10-17,2025-10-17,7044.0,parquet,60.25,81.09,38327.0,3107805.0,local,False,,
CSTM,us_equity,US,,,,csv,,,,,gcs,True,CSTM_full_history.csv,321598.0
CSY5.DE,international,DE,2024-08-26,2025-10-17,292.0,parquet,209.1,196.79,533.0,104937.0,local,False,,
CSY7.DE,international,DE,2024-08-26,2025-10-17,292.0,parquet,227.85,207.03,72.0,15094.0,local,False,,
CTEV,us_equity,US,2020-04-03,2025-10-17,1393.0,parquet,55.26,147.19,75544.0,11119396.0,local,False,,
CTOS,us_equity,US,2017-10-09,2025-10-17,2018.0,parquet,6.38,6.87,344305.0,2363821.0,local,False,,
CTRI,us_equity,US,2024-04-19,2025-10-17,376.0,parquet,20.11,20.19,783283.0,15814457.0,local,True,CTRI_full_history.csv,36736.0
CXM,us_equity,US,2021-06-23,2025-10-17,1086.0,parquet,7.62,11.55,1515742.0,17507746.0,local,False,,
CXW,us_equity,US,1997-07-15,2025-10-17,7111.0,parquet,17.96,24.33,845736.0,20574867.0,local,False,,
D5BB.DE,international,DE,2010-05-06,2025-10-17,3638.0,parquet,169.51,190.5,1345.0,256413.0,local,False,,
D5BH.DE,international,DE,2010-03-26,2025-10-17,3950.0,parquet,92.85,49.08,3595.0,176438.0,local,False,,
DAO,us_equity,US,2019-10-25,2025-10-17,1503.0,parquet,11.0,12.21,260798.0,3183213.0,local,False,,
DEAM.DE,international,DE,2019-02-11,2025-10-17,1702.0,parquet,48.85,47.12,16477.0,776335.0,local,False,,
DEC,us_equity,US,2021-01-04,2025-10-17,1204.0,parquet,12.62,6.29,150097.0,943534.0,local,False,,
DELF.DE,international,DE,2020-02-07,2025-10-17,1453.0,parquet,17.49,13.49,982.0,13252.0,local,False,,
DEQ.DE,international,DE,2001-01-03,2025-10-17,6333.0,parquet,18.06,27.42,109469.0,3002154.0,local,False,,
DEZ.DE,international,DE,1998-07-22,2025-10-17,6973.0,parquet,8.79,5.09,343496.0,1749431.0,local,False,,
DFGP,us_equity,US,2023-11-08,2025-10-17,487.0,parquet,56.06,53.59,120227.0,6443587.0,local,False,,
DHT,us_equity,US,,,,csv,,,,,gcs,True,DHT_full_history.csv,538258.0
DK,us_equity,US,,,,csv,,,,,gcs,True,DK_full_history.csv,526361.0
DLX,us_equity,US,1980-03-17,2025-10-17,11492.0,parquet,18.07,29.38,293119.0,8611996.0,local,False,,
DOLE,us_equity,US,2021-07-30,2025-10-17,1060.0,parquet,13.2,12.68,609240.0,7727263.0,local,False,,
DOU.DE,international,DE,2024-03-22,2025-10-17,400.0,parquet,11.72,16.22,108551.0,1760547.0,local,False,,
DQ,us_equity,US,,,,csv,,,,,gcs,True,DQ_full_history.csv,394421.0
DRH,us_equity,US,2005-05-26,2025-10-17,5132.0,parquet,7.73,10.43,1878068.0,19589838.0,local,False,,
DRW3.DE,international,DE,1998-11-12,2025-10-17,6892.0,parquet,76.2,52.1,25051.0,1305278.0,local,False,,
DRW8.DE,international,DE,2010-06-24,2025-10-17,3894.0,parquet,56.8,56.88,5144.0,292596.0,local,False,,
DSL,us_equity,US,2013-04-26,2025-10-17,3140.0,parquet,11.68,17.18,422202.0,7252216.0,local,False,,
DUE.DE,international,DE,1998-07-22,2025-10-17,6973.0,parquet,19.26,17.97,145562.0,2615092.0,local,False,,
DV,us_equity,US,2021-04-21,2025-10-17,1130.0,parquet,10.89,26.1,1644904.0,42926356.0,local,False,,
DVNO.L,international,L,2017-01-24,2025-10-17,2207.0,parquet,77.0,90.09,8252.0,743453.0,local,False,,
DX22.DE,international,DE,2009-04-17,2025-10-17,3919.0,parquet,126.89,130.59,3800.0,496374.0,local,False,,
DXPE,us_equity,US,,,,csv,,,,,gcs,True,DXPE_full_history.csv,673403.0
DYN,us_equity,US,,,,csv,,,,,gcs,True,DYN_full_history.csv,131123.0
E15H.DE,international,DE,2020-09-24,2025-10-17,1293.0,parquet,143.37,142.82,642.0,91729.0,local,False,,
EAAS.L,international,L,2003-10-17,2025-10-17,5578.0,parquet,5.1,1500.32,307874.0,461909681.0,local,False,,
EAI,us_equity,US,2007-12-17,2025-10-17,921.0,parquet,21.34,65.01,14.0,972.0,local,False,,
EBC,us_equity,US,2020-10-15,2025-10-17,1258.0,parquet,18.17,16.78,1092139.0,18328648.0,local,False,,
ECAT,us_equity,US,2021-09-28,2025-10-17,1019.0,parquet,15.98,16.07,329110.0,5290154.0,local,False,,
EEFT,us_equity,US,1997-03-07,2025-10-17,7200.0,parquet,87.33,50.22,320828.0,16110547.0,local,False,,
EEMA,us_equity,US,2012-02-09,2025-10-17,3443.0,parquet,93.73,65.73,53966.0,3547404.0,local,False,,
EEUX.DE,international,DE,2016-09-14,2025-10-17,2313.0,parquet,17.73,46.56,5025.0,234001.0,local,False,,
EFRN.DE,international,DE,2018-07-03,2025-10-17,1855.0,parquet,5.08,5.02,62017.0,311310.0,local,False,,
EIN.DE,international,DE,1998-11-25,2025-10-17,6883.0,parquet,83.5,19.42,4263.0,82793.0,local,False,,
EJAP.DE,international,DE,2016-09-14,2025-10-17,2313.0,parquet,16.71,36.27,7757.0,281383.0,local,False,,
ELF1.DE,international,DE,2014-04-11,2025-10-17,2925.0,parquet,275.5,244.39,3837.0,937930.0,local,False,,
ELG.DE,international,DE,1999-10-13,2025-10-17,6653.0,parquet,79.4,23.05,27300.0,629307.0,local,False,,
ELPC,us_equity,US,2023-12-29,2025-10-17,452.0,parquet,8.73,6.93,22591.0,156494.0,local,False,,
EMNE.DE,international,DE,2019-06-17,2025-10-17,1616.0,parquet,8.03,6.17,16391.0,101152.0,local,False,,
EMUX.DE,international,DE,2016-09-14,2025-10-17,2312.0,parquet,17.68,42.41,2438.0,103405.0,local,False,,
ENOV,us_equity,US,2008-05-08,2025-10-17,4390.0,parquet,31.42,55.71,520671.0,29007373.0,local,False,,
ENR,us_equity,US,2015-06-12,2025-10-17,2604.0,parquet,24.89,40.63,704655.0,28628431.0,local,True,ENR_full_history.csv,276913.0
EQQD.L,international,L,2021-06-21,2025-10-17,1094.0,parquet,74.28,50.31,1629.0,81955.0,local,False,,
EQQS.L,international,L,2021-03-22,2025-10-17,1155.0,parquet,76.79,57.43,18201.0,1045350.0,local,False,,
ESEH.DE,international,DE,2017-01-24,2025-10-17,2220.0,parquet,21.37,30.95,11310.0,350088.0,local,False,,
ESIH.DE,international,DE,2020-11-17,2025-10-17,1255.0,parquet,6.84,6.2,43752.0,271070.0,local,False,,
ESRT,us_equity,US,2013-10-02,2025-10-17,3030.0,parquet,7.27,13.28,1265900.0,16814123.0,local,False,,
ESTA,us_equity,US,2018-07-19,2025-10-17,1823.0,parquet,47.27,43.63,204877.0,8938724.0,local,False,,
ETG,us_equity,US,2004-01-29,2025-10-17,5466.0,parquet,21.36,17.26,183375.0,3164636.0,local,False,,
ETLQ.DE,international,DE,2019-02-21,2025-10-17,1694.0,parquet,20.38,13.9,3031.0,42141.0,local,False,,
ETLS.DE,international,DE,2019-03-25,2025-10-17,1672.0,parquet,22.87,14.53,1979.0,28758.0,local,False,,
ETSA.DE,international,DE,2019-08-19,2025-10-17,1571.0,parquet,16.4,12.43,4358.0,54196.0,local,False,,
ETSZ.DE,international,DE,2014-03-21,2025-10-17,2936.0,parquet,18.24,11.54,18225.0,210328.0,local,False,,
ETV,us_equity,US,2005-06-28,2025-10-17,5110.0,parquet,14.13,14.69,215221.0,3162078.0,local,False,,
ETW,us_equity,US,2005-11-21,2025-10-17,5008.0,parquet,9.03,11.6,321663.0,3732256.0,local,False,,
EUED.DE,international,DE,2020-03-16,2025-10-17,1426.0,parquet,5.06,5.03,102108.0,513212.0,local,False,,
EUN6.DE,international,DE,2024-07-15,2025-10-17,322.0,parquet,99.02,99.15,4781.0,474094.0,local,False,,
EUNR.DE,international,DE,2009-09-25,2025-10-17,4080.0,parquet,110.69,112.23,8216.0,922153.0,local,False,,
EUNS.DE,international,DE,2009-09-25,2025-10-17,4080.0,parquet,107.5,107.31,10071.0,1080789.0,local,False,,
EUZ.DE,international,DE,1999-05-26,2025-10-17,6753.0,parquet,16.91,5.22,110739.0,578109.0,local,False,,
EVCM,us_equity,US,2021-07-01,2025-10-17,1080.0,parquet,10.92,11.37,210969.0,2397879.0,local,False,,
EVEX,us_equity,US,2022-05-10,2025-10-17,864.0,parquet,4.35,6.18,236978.0,1463942.0,local,False,,
EVT,us_equity,US,2003-09-26,2025-10-17,5551.0,parquet,24.26,21.04,159095.0,3347979.0,local,False,,
EWTX,us_equity,US,2021-03-26,2025-10-17,1147.0,parquet,15.06,15.33,554306.0,8498959.0,local,False,,
EXK,us_equity,US,,,,csv,,,,,gcs,True,EXK_full_history.csv,511868.0
EXV1.DE,international,DE,2008-01-02,2025-10-17,4521.0,parquet,29.56,17.79,172943.0,3077127.0,local,False,,
EXX1.DE,international,DE,2008-01-02,2025-10-17,4521.0,parquet,21.81,13.45,712309.0,9579265.0,local,False,,
EYE,us_equity,US,,,,csv,,,,,gcs,True,EYE_full_history.csv,207649.0
FALN,us_equity,US,2016-06-21,2025-10-17,2346.0,parquet,27.51,26.79,604831.0,16202923.0,local,False,,
FBRT,us_equity,US,2021-10-19,2025-10-17,1004.0,parquet,10.65,13.18,440337.0,5802192.0,local,False,,
FCF,us_equity,US,,,,csv,,,,,gcs,True,FCF_full_history.csv,893073.0
FCRX,us_equity,US,2021-05-28,2025-10-17,1103.0,parquet,24.89,24.34,7234.0,176116.0,local,False,,
FDP,us_equity,US,1997-10-24,2025-10-17,7039.0,parquet,34.5,26.62,248645.0,6619759.0,local,False,,
FEX,us_equity,US,2007-05-10,2025-10-17,4641.0,parquet,115.24,53.28,85569.0,4559110.0,local,False,,
FFC,us_equity,US,2003-01-30,2025-10-17,5717.0,parquet,16.62,18.82,127125.0,2393075.0,local,False,,
FGEU.DE,international,DE,2017-11-29,2025-10-17,2003.0,parquet,8.63,6.43,5680.0,36510.0,local,False,,
FIGS,us_equity,US,2021-05-27,2025-10-17,1104.0,parquet,7.86,11.84,2945369.0,34872317.0,local,False,,
FIHL,us_equity,US,2023-06-29,2025-10-17,579.0,parquet,17.91,16.2,539617.0,8741936.0,local,True,FIHL_full_history.csv,59530.0
FINV,us_equity,US,2017-11-09,2025-10-17,1995.0,parquet,6.47,5.14,1118548.0,5754854.0,local,True,FINV_full_history.csv,210628.0
FIVN,us_equity,US,2014-04-04,2025-10-17,2903.0,parquet,21.56,56.12,904976.0,50789044.0,local,False,,
FLXI.DE,international,DE,2019-06-28,2025-10-17,1607.0,parquet,38.9,30.65,16144.0,494859.0,local,False,,
FLXK.DE,international,DE,2019-06-04,2025-10-17,1624.0,parquet,39.4,29.54,5260.0,155386.0,local,False,,
FLXR,us_equity,US,2024-06-24,2025-10-17,332.0,parquet,39.85,39.14,211925.0,8294952.0,local,False,,
FLYW,us_equity,US,2021-05-26,2025-10-17,1105.0,parquet,12.95,24.23,1322653.0,32046928.0,local,False,,
FQT.DE,international,DE,2019-07-03,2025-10-17,1604.0,parquet,70.0,27.55,1983.0,54644.0,local,False,,
FRNE.DE,international,DE,2018-04-17,2025-10-17,1909.0,parquet,110.68,102.42,1524.0,156137.0,local,False,,
